customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,internet_service,num_support_calls,num_late_payments,churn
3159,21,Male,7,47.63,333.41,Month-to-month,Fiber optic,2,0,0
3160,39,Female,34,87.11,2961.74,Month-to-month,No,4,2,0
3161,28,Female,3,95.23,285.69,One year,DSL,0,3,0
3162,41,Female,47,67.6,3177.2,One year,DSL,6,0,0
3163,34,Female,23,75.79,1743.17,Month-to-month,DSL,4,0,0
3164,64,Female,25,69.25,1731.25,One year,DSL,5,1,1
3165,43,Female,68,87.4,5943.2,Month-to-month,DSL,3,0,0
3166,60,Female,57,60.9,3471.3,Month-to-month,DSL,0,3,0
3167,37,Female,17,51.37,873.29,One year,Fiber optic,6,2,0
3168,61,Female,1,89.51,89.51,Month-to-month,Fiber optic,1,2,0
3169,40,Male,9,83.43,750.87,Month-to-month,DSL,2,1,0
3170,66,Male,36,53.98,1943.28,Two year,Fiber optic,2,3,1
3171,73,Female,57,38.81,2212.17,Two year,No,0,0,0
3172,62,Female,49,106.63,5224.87,One year,Fiber optic,3,0,0
3173,20,Female,5,41.92,209.6,Two year,No,1,0,1
3174,20,Female,23,62.7,1442.1,Two year,Fiber optic,1,0,0
3175,67,Male,57,47.39,2701.23,Month-to-month,DSL,0,2,0
3176,18,Female,11,103.77,1141.47,Month-to-month,Fiber optic,4,1,1
3177,63,Male,11,79.32,872.52,One year,DSL,3,1,0
3178,58,Female,39,74.62,2910.18,One year,Fiber optic,0,1,0
3179,62,Female,60,99.49,5969.4,Month-to-month,Fiber optic,2,3,1
3180,71,Female,11,98.87,1087.57,Two year,DSL,3,0,0
3181,55,Female,48,50.21,2410.08,Month-to-month,No,3,1,0
3182,56,Female,63,105.35,6637.05,Two year,No,3,1,0
3183,29,Female,34,56.25,1912.5,Month-to-month,Fiber optic,0,0,0
3184,76,Female,68,47.45,3226.6,Month-to-month,DSL,1,0,1
3185,75,Male,8,104.33,834.64,Month-to-month,DSL,3,1,0
3186,18,Male,60,48.89,2933.4,Month-to-month,Fiber optic,1,2,1
3187,69,Male,59,32.96,1944.64,Month-to-month,No,1,0,0
3188,52,Female,31,111.34,3451.54,Month-to-month,Fiber optic,1,1,1
3189,22,Male,55,53.3,2931.5,Two year,No,3,2,0
3190,60,Male,7,85.65,599.55,Month-to-month,Fiber optic,4,1,1
3191,21,Male,58,29.58,1715.64,Month-to-month,DSL,3,0,0
3192,53,Male,9,43.91,395.19,Month-to-month,DSL,1,0,1
3193,45,Male,12,72.48,869.76,Month-to-month,DSL,1,1,0
3194,66,Male,49,20.31,995.19,Month-to-month,Fiber optic,1,0,0
3195,39,Male,7,35.27,246.89,Month-to-month,DSL,0,0,0
3196,27,Female,26,57.76,1501.76,Month-to-month,No,3,1,1
3197,47,Female,51,49.13,2505.63,Month-to-month,No,7,0,1
3198,66,Female,9,38.73,348.57,Month-to-month,No,2,2,0
3199,57,Female,6,105.9,635.4,Month-to-month,DSL,1,0,0
3200,67,Male,8,74.9,599.2,One year,No,2,1,0
3201,33,Male,49,94.28,4619.72,Month-to-month,Fiber optic,3,1,1
3202,53,Female,19,44.1,837.9,Two year,Fiber optic,3,0,0
3203,61,Male,51,53.35,2720.85,Two year,Fiber optic,1,1,0
3204,45,Male,0,52.69,0.0,Month-to-month,Fiber optic,5,1,1
3205,23,Female,29,100.22,2906.38,One year,DSL,1,0,0
3206,74,Female,57,100.17,5709.69,Month-to-month,Fiber optic,4,2,0
3207,62,Male,30,117.31,3519.3,Month-to-month,DSL,2,1,1
3208,53,Female,69,28.59,1972.71,Month-to-month,Fiber optic,3,0,1
3209,45,Male,23,87.07,2002.61,Two year,No,7,1,0
3210,33,Female,66,112.9,7451.4,Month-to-month,Fiber optic,2,0,1
3211,70,Male,34,77.97,2650.98,Month-to-month,Fiber optic,2,0,1
3212,28,Male,34,86.19,2930.46,Month-to-month,Fiber optic,0,1,0
3213,24,Female,53,59.01,3127.53,Two year,No,2,0,0
3214,18,Female,62,95.48,5919.76,Month-to-month,DSL,0,1,0
3215,30,Female,47,117.34,5514.98,Month-to-month,DSL,3,1,0
3216,61,Female,48,36.92,1772.16,Month-to-month,DSL,3,2,1
3217,51,Male,29,59.74,1732.46,Two year,No,1,0,0
3218,56,Male,58,87.38,5068.04,One year,DSL,3,2,0
3219,44,Male,39,33.1,1290.9,Two year,DSL,1,1,0
3220,76,Male,37,85.15,3150.55,Month-to-month,Fiber optic,1,2,0
3221,24,Male,63,66.65,4198.95,Month-to-month,DSL,2,0,0
3222,50,Male,36,106.69,3840.84,Month-to-month,Fiber optic,4,1,1
3223,22,Male,21,91.83,1928.43,Month-to-month,DSL,2,0,0
3224,43,Female,40,47.54,1901.6,Month-to-month,No,3,3,1
3225,36,Female,69,50.19,3463.11,Two year,Fiber optic,3,3,0
3226,56,Male,54,110.24,5952.96,Month-to-month,No,2,0,0
3227,68,Female,9,102.83,925.47,One year,No,3,1,0
3228,55,Male,59,43.45,2563.55,Month-to-month,DSL,3,2,0
3229,73,Male,12,52.76,633.12,One year,DSL,2,0,1
3230,34,Male,23,35.78,822.94,One year,Fiber optic,4,1,1
3231,73,Male,33,67.91,2241.03,One year,Fiber optic,1,0,0
3232,26,Female,27,61.69,1665.63,One year,Fiber optic,5,1,0
3233,49,Male,32,76.08,2434.56,Month-to-month,DSL,1,1,1
3234,79,Female,0,81.73,0.0,Month-to-month,No,2,0,0
3235,48,Female,63,76.42,4814.46,Month-to-month,Fiber optic,1,0,1
3236,79,Female,51,34.57,1763.07,Two year,Fiber optic,2,0,0
3237,60,Female,64,78.78,5041.92,One year,DSL,1,0,1
3238,72,Female,1,111.43,111.43,Month-to-month,DSL,5,0,1
3239,74,Female,25,41.04,1026.0,Month-to-month,Fiber optic,0,1,0
3240,61,Male,29,74.92,2172.68,One year,Fiber optic,2,1,0
3241,51,Female,56,45.95,2573.2,Month-to-month,Fiber optic,2,0,0
3242,78,Female,17,41.94,712.98,Month-to-month,Fiber optic,2,0,0
3243,45,Male,32,32.42,1037.44,Month-to-month,DSL,2,1,1
3244,70,Female,66,119.35,7877.1,Month-to-month,DSL,2,1,1
3245,55,Female,26,38.71,1006.46,Month-to-month,DSL,1,1,0
3246,58,Female,69,112.24,7744.56,Month-to-month,No,1,0,1
3247,32,Female,67,85.02,5696.34,One year,Fiber optic,1,2,0
3248,49,Male,16,73.0,1168.0,Month-to-month,DSL,2,2,0
3249,41,Female,14,61.1,855.4,Month-to-month,Fiber optic,2,1,0
3250,54,Male,38,67.74,2574.12,Month-to-month,Fiber optic,3,1,0
3251,23,Female,43,29.85,1283.55,One year,Fiber optic,2,1,0
3252,62,Female,60,118.99,7139.4,Month-to-month,Fiber optic,4,1,0
3253,66,Female,3,83.73,251.19,Month-to-month,No,2,2,1
3254,54,Male,28,43.79,1226.12,One year,Fiber optic,4,3,0
3255,76,Female,66,92.1,6078.6,Month-to-month,Fiber optic,1,0,0
3256,65,Male,62,118.37,7338.94,One year,DSL,1,0,0
3257,39,Female,28,36.31,1016.68,One year,Fiber optic,4,2,0
3258,19,Male,64,83.92,5370.88,Month-to-month,DSL,2,2,1
3259,76,Female,66,47.72,3149.52,One year,Fiber optic,1,1,0
3260,58,Male,62,63.52,3938.24,Two year,DSL,4,0,0
3261,45,Male,66,101.29,6685.14,One year,Fiber optic,3,3,0
3262,38,Male,44,116.66,5133.04,Month-to-month,No,1,1,0
3263,65,Female,25,69.65,1741.25,Month-to-month,Fiber optic,2,2,0
3264,68,Male,57,51.39,2929.23,Two year,No,1,2,0
3265,20,Male,66,68.89,4546.74,Month-to-month,Fiber optic,1,4,0
3266,40,Male,9,59.34,534.06,Month-to-month,Fiber optic,2,1,0
3267,70,Male,12,102.42,1229.04,Month-to-month,Fiber optic,2,1,1
3268,39,Female,50,31.17,1558.5,Month-to-month,DSL,0,0,0
3269,25,Female,17,80.06,1361.02,Two year,Fiber optic,0,0,0
3270,57,Male,1,103.81,103.81,Month-to-month,DSL,2,1,1
3271,25,Female,13,94.66,1230.58,Month-to-month,DSL,0,2,1
3272,67,Female,70,49.53,3467.1,Month-to-month,Fiber optic,4,1,1
3273,24,Female,33,99.71,3290.43,Month-to-month,DSL,5,0,1
3274,24,Male,70,113.93,7975.1,Month-to-month,Fiber optic,0,2,0
3275,46,Female,8,55.44,443.52,Month-to-month,DSL,2,1,0
3276,28,Male,0,66.27,0.0,Month-to-month,DSL,5,0,1
3277,28,Male,68,115.32,7841.76,Month-to-month,DSL,0,2,1
3278,41,Male,5,118.89,594.45,Month-to-month,DSL,3,1,1
3279,54,Female,5,102.66,513.3,Month-to-month,DSL,3,2,0
3280,41,Male,32,33.59,1074.88,Month-to-month,No,1,0,1
3281,25,Male,14,52.14,729.96,Month-to-month,Fiber optic,0,1,0
3282,37,Male,3,58.34,175.02,Month-to-month,Fiber optic,2,2,1
3283,52,Male,10,116.36,1163.6,Month-to-month,DSL,3,1,0
3284,29,Male,25,23.69,592.25,Month-to-month,DSL,3,1,1
3285,51,Female,59,25.66,1513.94,Two year,DSL,3,2,0
3286,43,Female,30,40.87,1226.1,Month-to-month,Fiber optic,4,2,1
3287,34,Male,70,46.03,3222.1,One year,DSL,2,0,1
3288,50,Male,3,84.06,252.18,One year,No,2,0,1
3289,45,Female,23,77.06,1772.38,Month-to-month,DSL,1,0,1
3290,56,Female,38,54.11,2056.18,One year,No,7,0,0
3291,49,Female,24,38.28,918.72,Month-to-month,No,3,1,0
3292,31,Male,56,89.48,5010.88,Month-to-month,Fiber optic,2,1,1
3293,54,Female,52,95.13,4946.76,Month-to-month,DSL,3,1,1
3294,41,Male,24,41.86,1004.64,Month-to-month,DSL,1,1,0
3295,48,Female,67,117.35,7862.45,Two year,DSL,1,1,0
3296,18,Male,15,76.84,1152.6,Month-to-month,DSL,1,0,0
3297,40,Female,55,21.4,1177.0,Month-to-month,DSL,1,3,0
3298,58,Male,42,48.81,2050.02,One year,Fiber optic,0,0,1
3299,62,Female,16,92.6,1481.6,Month-to-month,DSL,1,4,1
3300,52,Male,24,86.07,2065.68,Month-to-month,DSL,1,1,0
3301,47,Male,46,114.14,5250.44,Month-to-month,DSL,0,2,0
3302,42,Female,5,114.33,571.65,Two year,Fiber optic,2,2,0
3303,66,Male,24,110.57,2653.68,Two year,No,2,0,0
3304,55,Male,42,52.69,2212.98,One year,Fiber optic,1,2,0
3305,19,Male,39,65.54,2556.06,One year,Fiber optic,4,1,0
3306,69,Male,33,31.87,1051.71,Two year,Fiber optic,3,1,0
3307,59,Male,10,43.49,434.9,One year,Fiber optic,1,3,1
3308,43,Female,13,27.3,354.9,Two year,Fiber optic,2,2,0
3309,47,Female,52,62.45,3247.4,One year,No,3,2,0
3310,53,Male,60,75.59,4535.4,Month-to-month,Fiber optic,2,0,1
3311,64,Male,25,98.28,2457.0,One year,DSL,0,0,0
3312,51,Female,54,55.91,3019.14,Two year,Fiber optic,1,0,1
3313,74,Female,48,27.85,1336.8,Month-to-month,Fiber optic,1,0,0
3314,69,Male,57,50.61,2884.77,Month-to-month,DSL,4,1,1
3315,79,Male,51,114.67,5848.17,Month-to-month,DSL,4,0,0
3316,52,Female,16,104.04,1664.64,Month-to-month,No,0,3,1
3317,51,Male,15,85.36,1280.4,Month-to-month,Fiber optic,0,0,0
3318,35,Female,37,99.84,3694.08,Month-to-month,Fiber optic,2,0,0
3319,79,Female,26,89.36,2323.36,Two year,DSL,2,0,1
3320,58,Male,23,116.17,2671.91,Month-to-month,DSL,1,0,0
3321,55,Female,59,109.62,6467.58,One year,Fiber optic,3,4,1
3322,58,Male,36,31.97,1150.92,Two year,No,2,1,0
3323,32,Female,47,42.79,2011.13,Two year,DSL,1,0,0
3324,34,Female,13,106.08,1379.04,Month-to-month,No,2,3,1
3325,70,Female,12,24.19,290.28,Month-to-month,No,1,1,0
3326,40,Female,12,40.88,490.56,Month-to-month,Fiber optic,6,1,1
3327,75,Male,22,30.69,675.18,Month-to-month,No,2,0,0
3328,77,Female,3,60.98,182.94,Two year,Fiber optic,1,2,0
3329,50,Male,14,75.55,1057.7,Two year,No,1,0,0
3330,26,Female,50,86.87,4343.5,One year,Fiber optic,0,0,0
3331,45,Female,46,32.15,1478.9,Month-to-month,Fiber optic,3,0,1
3332,70,Female,27,35.38,955.26,Month-to-month,Fiber optic,4,0,1
3333,44,Female,70,92.39,6467.3,Month-to-month,Fiber optic,3,0,0
3334,32,Female,55,58.9,3239.5,Month-to-month,No,3,0,0
3335,51,Female,29,57.71,1673.59,Month-to-month,Fiber optic,2,1,1
3336,28,Male,28,36.32,1016.96,One year,DSL,2,1,0
3337,70,Female,70,42.97,3007.9,One year,Fiber optic,1,3,1
3338,51,Male,36,62.57,2252.52,Month-to-month,DSL,0,2,1
3339,21,Female,43,39.31,1690.33,Month-to-month,No,0,0,1
3340,61,Female,60,53.63,3217.8,Two year,No,2,0,0
3341,59,Female,11,36.82,405.02,One year,Fiber optic,1,0,0
3342,50,Male,22,91.21,2006.62,Two year,Fiber optic,1,1,0
3343,66,Female,32,22.98,735.36,Month-to-month,No,2,1,0
3344,52,Female,9,119.88,1078.92,One year,Fiber optic,4,0,1
3345,64,Male,71,54.81,3891.51,One year,DSL,4,1,0
3346,79,Female,1,77.66,77.66,Two year,Fiber optic,1,0,0
3347,51,Female,45,29.73,1337.85,Month-to-month,DSL,1,2,1
3348,45,Male,14,72.65,1017.1,Month-to-month,Fiber optic,0,1,0
3349,45,Female,44,112.98,4971.12,Month-to-month,DSL,2,0,1
3350,74,Male,47,53.69,2523.43,Month-to-month,Fiber optic,3,2,0
3351,77,Female,55,53.55,2945.25,One year,Fiber optic,2,0,0
3352,38,Female,19,113.29,2152.51,One year,Fiber optic,3,1,0
3353,39,Female,71,116.93,8302.03,One year,Fiber optic,4,0,1
3354,62,Male,39,114.03,4447.17,One year,Fiber optic,2,2,0
3355,36,Female,36,72.77,2619.72,Month-to-month,DSL,3,1,1
3356,71,Male,54,76.76,4145.04,One year,Fiber optic,5,0,0
3357,73,Male,51,51.53,2628.03,Month-to-month,Fiber optic,2,3,0
3358,19,Female,60,114.92,6895.2,Two year,No,1,1,0
3359,69,Female,44,102.44,4507.36,One year,No,1,0,0
3360,72,Male,11,84.51,929.61,One year,Fiber optic,2,1,1
3361,72,Male,52,108.91,5663.32,One year,DSL,2,1,1
3362,44,Female,6,98.18,589.08,One year,DSL,4,2,0
3363,45,Male,4,94.88,379.52,Month-to-month,DSL,0,0,1
3364,60,Male,45,104.22,4689.9,Month-to-month,Fiber optic,2,1,1
3365,23,Female,4,71.06,284.24,Month-to-month,Fiber optic,5,3,1
3366,58,Female,59,74.76,4410.84,One year,DSL,0,0,0
3367,49,Male,26,43.52,1131.52,Month-to-month,Fiber optic,3,0,0
3368,65,Male,51,24.25,1236.75,Two year,DSL,0,0,0
3369,55,Male,18,74.35,1338.3,Month-to-month,Fiber optic,1,0,0
3370,35,Female,55,31.87,1752.85,Month-to-month,Fiber optic,4,0,0
3371,53,Male,13,108.09,1405.17,One year,No,1,1,1
3372,30,Female,11,78.85,867.35,One year,DSL,2,0,0
3373,36,Female,11,92.68,1019.48,Month-to-month,DSL,3,0,1
3374,68,Female,5,55.35,276.75,Month-to-month,Fiber optic,1,1,1
3375,33,Male,23,40.23,925.29,Two year,No,1,1,0
3376,46,Male,32,87.74,2807.68,One year,Fiber optic,3,1,1
3377,56,Male,0,28.04,0.0,Month-to-month,No,4,2,0
3378,64,Female,53,23.33,1236.49,Month-to-month,Fiber optic,1,1,1
3379,69,Male,21,22.86,480.06,One year,DSL,1,1,0
3380,65,Female,12,20.12,241.44,One year,DSL,2,0,0
3381,69,Female,14,32.2,450.8,Month-to-month,Fiber optic,2,0,1
3382,54,Male,47,80.5,3783.5,Two year,Fiber optic,2,0,1
3383,38,Female,6,24.35,146.1,Two year,Fiber optic,3,0,0
3384,26,Female,4,58.73,234.92,Month-to-month,Fiber optic,0,1,1
3385,56,Female,47,108.28,5089.16,One year,Fiber optic,1,0,0
3386,55,Female,69,33.19,2290.11,Month-to-month,DSL,2,0,0
3387,44,Female,63,107.73,6786.99,One year,DSL,1,0,0
3388,43,Female,40,28.84,1153.6,Month-to-month,Fiber optic,3,2,0
3389,70,Male,0,98.49,0.0,Two year,Fiber optic,2,1,0
3390,43,Male,66,59.18,3905.88,Month-to-month,No,2,2,0
3391,71,Female,41,31.53,1292.73,Month-to-month,No,3,1,0
3392,21,Male,46,58.55,2693.3,Two year,DSL,0,0,0
3393,20,Female,60,74.91,4494.6,One year,Fiber optic,2,0,0
3394,62,Female,10,45.34,453.4,One year,Fiber optic,1,3,0
3395,35,Male,69,52.54,3625.26,One year,Fiber optic,3,0,0
3396,75,Male,7,78.86,552.02,Two year,Fiber optic,0,2,1
3397,74,Male,12,61.12,733.44,Two year,DSL,2,1,0
3398,37,Female,9,81.91,737.19,One year,Fiber optic,0,2,1
3399,48,Male,17,43.0,731.0,Month-to-month,Fiber optic,1,2,0
3400,49,Female,65,70.89,4607.85,One year,No,2,0,0
3401,21,Female,70,96.86,6780.2,One year,Fiber optic,1,5,1
3402,18,Female,17,80.49,1368.33,Month-to-month,No,1,0,0
3403,72,Male,21,108.77,2284.17,Month-to-month,No,0,2,0
3404,24,Female,69,58.08,4007.52,Two year,DSL,1,1,0
3405,66,Female,36,31.11,1119.96,One year,Fiber optic,1,0,0
3406,52,Male,45,63.54,2859.3,Month-to-month,No,3,1,0
3407,25,Male,65,84.82,5513.3,Month-to-month,No,2,2,1
3408,72,Female,22,76.38,1680.36,Two year,DSL,2,1,0
3409,67,Female,10,83.53,835.3,One year,No,2,4,0
3410,74,Male,54,57.15,3086.1,One year,No,4,1,0
3411,77,Male,26,78.43,2039.18,Month-to-month,Fiber optic,3,1,1
3412,74,Male,31,58.88,1825.28,One year,Fiber optic,1,2,0
3413,39,Male,37,92.41,3419.17,One year,Fiber optic,3,2,0
3414,63,Male,8,44.03,352.24,Month-to-month,Fiber optic,1,1,1
3415,29,Male,64,30.86,1975.04,Month-to-month,Fiber optic,2,0,0
3416,43,Male,62,107.77,6681.74,One year,Fiber optic,1,2,0
3417,49,Female,27,110.82,2992.14,Month-to-month,No,0,1,1
3418,45,Female,36,109.33,3935.88,Month-to-month,No,4,2,1
3419,44,Female,34,35.66,1212.44,Month-to-month,Fiber optic,1,1,1
3420,24,Male,43,111.89,4811.27,One year,Fiber optic,5,1,0
3421,29,Male,4,52.99,211.96,Month-to-month,No,2,3,1
3422,72,Female,49,54.78,2684.22,Month-to-month,No,0,1,0
3423,63,Female,4,87.13,348.52,Two year,No,2,1,1
3424,45,Male,41,34.15,1400.15,One year,No,2,3,0
3425,45,Male,19,20.24,384.56,One year,Fiber optic,0,2,0
3426,56,Female,13,102.11,1327.43,Month-to-month,DSL,4,2,1
3427,33,Male,47,75.05,3527.35,One year,Fiber optic,0,0,0
3428,43,Female,48,24.07,1155.36,One year,DSL,4,0,0
3429,54,Female,34,105.34,3581.56,Two year,Fiber optic,2,1,0
3430,77,Female,57,53.48,3048.36,Month-to-month,Fiber optic,2,0,1
3431,34,Male,53,88.65,4698.45,Month-to-month,DSL,0,2,0
3432,62,Female,42,83.74,3517.08,One year,DSL,2,2,0
3433,79,Male,29,35.53,1030.37,One year,DSL,1,1,0
3434,53,Male,57,77.16,4398.12,Month-to-month,Fiber optic,3,0,0
3435,24,Male,20,99.35,1987.0,One year,Fiber optic,2,1,0
3436,49,Male,11,20.29,223.19,One year,DSL,2,1,0
3437,72,Female,23,68.16,1567.68,Month-to-month,No,4,0,1
3438,38,Female,45,94.44,4249.8,One year,No,4,3,0
3439,61,Female,33,83.95,2770.35,Month-to-month,Fiber optic,6,2,1
3440,35,Female,42,54.37,2283.54,Month-to-month,Fiber optic,0,1,1
3441,77,Female,5,102.85,514.25,One year,No,1,1,1
3442,66,Female,6,48.74,292.44,Month-to-month,DSL,2,1,0
3443,47,Male,21,83.86,1761.06,Two year,No,2,0,0
3444,58,Male,33,99.93,3297.69,Month-to-month,No,2,0,0
3445,51,Female,12,62.39,748.68,Month-to-month,DSL,3,1,0
3446,31,Male,50,54.76,2738.0,One year,DSL,0,1,0
3447,26,Male,34,21.29,723.86,One year,DSL,3,3,1
3448,64,Female,55,99.12,5451.6,Two year,Fiber optic,5,3,1
3449,32,Female,28,118.65,3322.2,One year,No,2,2,0
3450,34,Female,20,52.87,1057.4,Two year,No,2,1,1
3451,27,Female,33,67.23,2218.59,One year,No,3,0,0
3452,50,Female,51,119.66,6102.66,Two year,DSL,1,0,1
3453,45,Female,9,45.61,410.49,Two year,Fiber optic,1,1,0
3454,68,Male,64,63.84,4085.76,Month-to-month,No,3,1,1
3455,24,Male,67,51.27,3435.09,One year,DSL,2,0,1
3456,64,Male,25,80.08,2002.0,One year,Fiber optic,2,0,0
3457,52,Male,58,95.72,5551.76,Month-to-month,Fiber optic,2,1,1
3458,29,Male,71,44.13,3133.23,One year,Fiber optic,1,1,0
3459,52,Female,22,21.89,481.58,Month-to-month,Fiber optic,2,4,1
3460,19,Male,41,53.51,2193.91,One year,Fiber optic,1,1,1
3461,73,Male,33,69.45,2291.85,One year,No,2,1,0
3462,36,Female,38,90.21,3427.98,One year,Fiber optic,6,1,0
3463,35,Female,43,66.82,2873.26,Two year,No,0,0,0
3464,27,Female,48,23.83,1143.84,Month-to-month,DSL,2,1,0
3465,59,Male,47,23.14,1087.58,Month-to-month,Fiber optic,1,1,0
3466,70,Female,27,53.3,1439.1,Month-to-month,DSL,3,0,0
3467,41,Female,39,46.19,1801.41,Two year,Fiber optic,5,1,0
3468,43,Male,52,22.34,1161.68,Month-to-month,No,3,0,0
3469,22,Male,61,45.11,2751.71,One year,Fiber optic,0,0,0
3470,38,Female,66,67.39,4447.74,Month-to-month,Fiber optic,3,0,0
3471,48,Female,25,40.62,1015.5,One year,DSL,0,1,0
3472,19,Female,36,43.79,1576.44,One year,Fiber optic,3,2,0
3473,53,Male,22,109.84,2416.48,Month-to-month,Fiber optic,0,3,1
3474,33,Male,15,116.08,1741.2,One year,No,2,1,0
3475,61,Male,55,106.86,5877.3,Month-to-month,No,2,0,1
3476,30,Male,28,74.57,2087.96,Month-to-month,No,3,0,1
3477,20,Male,2,23.14,46.28,Month-to-month,Fiber optic,0,2,1
3478,39,Female,66,71.77,4736.82,Month-to-month,Fiber optic,5,1,1
3479,50,Female,55,60.26,3314.3,Two year,DSL,2,0,0
3480,56,Male,41,74.27,3045.07,Month-to-month,Fiber optic,0,1,0
3481,47,Male,55,89.23,4907.65,Two year,DSL,3,3,1
3482,34,Female,63,51.98,3274.74,Month-to-month,Fiber optic,0,2,1
3483,39,Male,40,104.75,4190.0,Month-to-month,Fiber optic,1,0,1
3484,33,Male,36,96.89,3488.04,Two year,DSL,2,2,1
3485,49,Female,47,114.75,5393.25,Month-to-month,Fiber optic,1,2,0
3486,23,Male,65,65.89,4282.85,Month-to-month,Fiber optic,2,0,0
3487,70,Female,10,45.79,457.9,One year,DSL,3,2,0
3488,25,Male,68,43.2,2937.6,Month-to-month,No,2,0,0
3489,61,Male,67,57.47,3850.49,One year,DSL,3,0,0
3490,36,Female,3,58.64,175.92,Month-to-month,Fiber optic,2,0,0
3491,72,Female,3,42.4,127.2,One year,No,2,2,0
3492,19,Male,71,43.96,3121.16,Two year,No,2,1,0
3493,27,Female,65,22.06,1433.9,Two year,DSL,3,1,1
3494,27,Female,34,118.46,4027.64,Month-to-month,DSL,4,0,0
3495,41,Male,37,49.42,1828.54,Month-to-month,Fiber optic,2,0,1
3496,58,Male,53,75.12,3981.36,Two year,Fiber optic,2,3,0
3497,77,Male,67,23.72,1589.24,One year,Fiber optic,4,1,0
3498,25,Male,32,53.48,1711.36,One year,Fiber optic,3,0,0
3499,51,Female,53,34.58,1832.74,Month-to-month,Fiber optic,3,2,0
3500,50,Female,20,92.66,1853.2,One year,DSL,1,4,0
3501,65,Male,50,70.04,3502.0,One year,DSL,0,1,0
3502,35,Female,26,112.72,2930.72,Month-to-month,Fiber optic,3,1,1
3503,48,Female,24,86.76,2082.24,One year,Fiber optic,5,1,0
3504,30,Male,5,106.84,534.2,Month-to-month,DSL,2,1,0
3505,54,Male,55,20.83,1145.65,One year,DSL,3,0,0
3506,73,Female,48,82.55,3962.4,Month-to-month,No,3,0,0
3507,18,Male,39,80.86,3153.54,Month-to-month,Fiber optic,3,2,1
3508,42,Female,67,109.74,7352.58,Month-to-month,Fiber optic,1,0,0
3509,27,Male,53,28.88,1530.64,Month-to-month,DSL,6,2,0
3510,52,Female,60,67.77,4066.2,Month-to-month,No,1,0,1
3511,63,Male,31,50.53,1566.43,One year,No,4,1,0
3512,38,Female,34,29.96,1018.64,Month-to-month,No,2,0,0
3513,30,Male,16,108.42,1734.72,Two year,DSL,2,0,0
3514,70,Male,49,113.66,5569.34,Month-to-month,DSL,1,1,0
3515,60,Female,41,76.47,3135.27,Two year,Fiber optic,1,1,0
3516,50,Male,44,42.16,1855.04,Two year,DSL,3,0,0
3517,50,Male,57,54.17,3087.69,Month-to-month,No,7,0,0
3518,62,Male,49,91.0,4459.0,One year,DSL,2,0,1
3519,40,Male,67,87.38,5854.46,Month-to-month,DSL,2,1,1
3520,31,Male,7,47.23,330.61,Month-to-month,No,2,0,1
3521,33,Female,9,58.49,526.41,Month-to-month,No,3,0,0
3522,31,Male,31,46.08,1428.48,Month-to-month,DSL,2,0,1
3523,77,Male,38,28.49,1082.62,One year,Fiber optic,2,0,0
3524,60,Female,62,98.6,6113.2,Two year,Fiber optic,2,0,0
3525,65,Male,37,46.01,1702.37,One year,No,5,0,0
3526,30,Male,60,101.25,6075.0,Month-to-month,DSL,3,2,0
3527,35,Female,14,42.5,595.0,Month-to-month,No,2,2,1
3528,35,Female,25,51.96,1299.0,One year,DSL,0,2,0
3529,76,Female,40,81.41,3256.4,Two year,DSL,4,2,0
3530,48,Male,23,35.8,823.4,One year,Fiber optic,2,1,0
3531,61,Male,69,27.12,1871.28,Month-to-month,DSL,0,0,0
3532,48,Male,15,92.7,1390.5,Month-to-month,Fiber optic,3,1,0
3533,34,Male,7,63.96,447.72,One year,Fiber optic,2,1,0
3534,39,Female,62,75.61,4687.82,Month-to-month,No,1,0,0
3535,37,Female,71,72.13,5121.23,Month-to-month,Fiber optic,2,3,1
3536,59,Female,35,64.07,2242.45,Month-to-month,DSL,2,1,0
3537,18,Male,23,51.84,1192.32,Month-to-month,Fiber optic,0,1,0
3538,54,Male,28,33.58,940.24,Month-to-month,No,3,2,1
3539,19,Male,23,40.29,926.67,Month-to-month,Fiber optic,2,1,1
3540,44,Male,35,39.0,1365.0,Month-to-month,DSL,0,0,1
3541,47,Female,51,104.99,5354.49,Two year,Fiber optic,3,1,0
3542,26,Female,13,67.5,877.5,Month-to-month,DSL,0,1,0
3543,62,Female,20,25.95,519.0,Two year,Fiber optic,1,1,1
3544,60,Female,62,53.32,3305.84,Two year,Fiber optic,0,1,0
3545,75,Male,24,35.37,848.88,Two year,Fiber optic,5,2,0
3546,58,Male,13,56.01,728.13,Two year,Fiber optic,4,1,0
3547,56,Male,2,63.32,126.64,Month-to-month,Fiber optic,3,2,1
3548,39,Female,18,87.79,1580.22,Month-to-month,Fiber optic,3,2,0
3549,58,Male,58,116.42,6752.36,Month-to-month,Fiber optic,2,1,1
3550,41,Female,43,58.33,2508.19,Month-to-month,No,1,1,0
3551,52,Male,36,36.5,1314.0,Two year,Fiber optic,1,3,0
3552,24,Female,55,91.57,5036.35,Month-to-month,Fiber optic,2,2,0
3553,55,Male,45,40.94,1842.3,Month-to-month,Fiber optic,2,0,0
3554,20,Female,52,21.99,1143.48,Month-to-month,Fiber optic,3,0,0
3555,34,Male,56,36.9,2066.4,Two year,No,3,1,0
3556,49,Male,50,71.62,3581.0,Two year,Fiber optic,0,2,0
